Date,vol_20,vol_60,vol_120,vol_ratio_20_60,vol_ratio_60_120,skew_60,drawdown
2015-06-25,0.11311249651504766,0.1675179370099115,0.1936492223132038,0.6752261789634811,0.8650586612683206,0.8584718150951336,-0.013938923232291785
2015-06-26,0.11050951652177722,0.16783868988563258,0.19153639797538827,0.6584269490966583,0.8762756930784469,0.8559076731609114,-0.017400932870813273
2015-06-29,0.12997817913468404,0.1740936438198226,0.19371880966587254,0.7465992225954231,0.8986925127203725,0.6562720283359731,-0.03834302124093552
2015-06-30,0.1314483644455846,0.1714612897985523,0.19285460567777088,0.7666358080008708,0.8890702360774138,0.7234915027293812,-0.03627997714103396
2015-07-01,0.1356264770115181,0.17195584816802445,0.18952018258329198,0.7887284931361708,0.9073220900494426,0.6808083358973873,-0.028604913005838933
2015-07-02,0.13326039426241487,0.1716231771455365,0.1892181492762507,0.7764708501428688,0.9070122385298978,0.6924822833770184,-0.02920551378948047
2015-07-06,0.1330876930869738,0.17131033579674257,0.1879433185979677,0.7768806970577687,0.9115000047604512,0.727889509339858,-0.031581533156384976
2015-07-07,0.1311026993864822,0.17126015198646966,0.18793699688468532,0.7655178269188966,0.9112636406101122,0.7442337236100783,-0.02817959448062011
2015-07-08,0.14516598903964828,0.17558185755170325,0.18980823448515674,0.8267710062066153,0.9250486841519723,0.6864883757541745,-0.04362537479317477
2015-07-09,0.1366676987566716,0.17666276922833585,0.1887818318101221,0.7736078142193571,0.9358038723028407,0.6707815183326706,-0.04380279039254688
